filename,chroma_stft,spectral_centroid,spectral_bandwidth,spectral_rolloff,rmse,zero_crossing_rate,name,surah,juz
77010,0.34892648,1981.858994,1628.239966,3848.162842,0.09146902,0.118460519,Maher_AlMuaiqly,Al-Morssalat,29
77011,0.3473459,2378.320937,2044.361314,4402.372576,0.091422915,0.163491858,Maher_AlMuaiqly,Al-Morssalat,29
77012,0.30551887,2284.782549,1707.602608,3944.502815,0.10756948,0.1561983,Maher_AlMuaiqly,Al-Morssalat,29
77013,0.33563748,2385.161145,1924.78419,4270.86238,0.090587676,0.164678486,Maher_AlMuaiqly,Al-Morssalat,29
77014,0.34817436,2212.75656,1752.561242,3977.362061,0.112300985,0.168413435,Maher_AlMuaiqly,Al-Morssalat,29
77015,0.29107237,2174.346444,1783.719381,3915.74707,0.113766186,0.133805671,Maher_AlMuaiqly,Al-Morssalat,29
77016,0.2950823,2121.559107,1771.113252,3892.969632,0.11267746,0.135395096,Maher_AlMuaiqly,Al-Morssalat,29
77017,0.29682434,2035.941976,1667.524564,3712.144775,0.10969465,0.131583659,Maher_AlMuaiqly,Al-Morssalat,29
77018,0.29638344,2131.457906,1732.021681,3811.043105,0.111814976,0.14003452,Maher_AlMuaiqly,Al-Morssalat,29
77019,0.28644863,2147.747817,1783.120616,3861.452489,0.11258808,0.131347656,Maher_AlMuaiqly,Al-Morssalat,29
77020,0.29371813,2047.839332,1690.07341,3620.379639,0.1141628,0.14337781,Maher_AlMuaiqly,Al-Morssalat,29
77021,0.32557115,2086.326888,1661.290484,3747.06638,0.11532463,0.143253198,Maher_AlMuaiqly,Al-Morssalat,29
77022,0.30588698,1900.071027,1576.290489,3608.671209,0.11630423,0.125266335,Maher_AlMuaiqly,Al-Morssalat,29
77023,0.3101769,1934.546093,1638.013812,3636.660394,0.107105784,0.127159553,Maher_AlMuaiqly,Al-Morssalat,29
77024,0.29625273,2264.156984,1852.169118,3964.94652,0.114378184,0.144240921,Maher_AlMuaiqly,Al-Morssalat,29
77025,0.37295234,2267.078231,1709.647567,3981.833065,0.11410534,0.166885504,Maher_AlMuaiqly,Al-Morssalat,29
77026,0.3653459,2122.344169,1598.622097,3766.311035,0.11604945,0.161600167,Maher_AlMuaiqly,Al-Morssalat,29
77027,0.35654122,2294.725139,1824.059982,4127.682977,0.10533916,0.159898036,Maher_AlMuaiqly,Al-Morssalat,29
77028,0.29954112,2221.927243,1804.707289,3898.763411,0.11162959,0.143534621,Maher_AlMuaiqly,Al-Morssalat,29
77029,0.28905293,1952.770787,1755.07027,3743.689862,0.10586521,0.118761848,Maher_AlMuaiqly,Al-Morssalat,29
77030,0.3049965,2080.627844,1796.279033,3879.35336,0.113537945,0.132273171,Maher_AlMuaiqly,Al-Morssalat,29
77031,0.33495343,2241.468583,1737.605385,3882.362271,0.12041818,0.161590787,Maher_AlMuaiqly,Al-Morssalat,29
77032,0.33285215,2275.496657,1821.028234,4097.419368,0.10780762,0.149625211,Maher_AlMuaiqly,Al-Morssalat,29
77033,0.33535782,2287.804946,1878.345067,4212.308631,0.10270697,0.15383113,Maher_AlMuaiqly,Al-Morssalat,29
77034,0.30032066,2242.557625,1812.183893,3918.237305,0.11052375,0.146142246,Maher_AlMuaiqly,Al-Morssalat,29
77035,0.33777383,2156.036338,1735.888065,3927.24215,0.11834698,0.15068735,Maher_AlMuaiqly,Al-Morssalat,29
77036,0.35764283,2057.325543,1704.856877,3815.841154,0.10786875,0.140859216,Maher_AlMuaiqly,Al-Morssalat,29
77037,0.30885074,2154.46933,1785.637519,3862.101294,0.114769936,0.136340504,Maher_AlMuaiqly,Al-Morssalat,29
77038,0.3230251,2210.606255,1774.748376,3982.319309,0.11555696,0.148088338,Maher_AlMuaiqly,Al-Morssalat,29
77039,0.2891592,1967.376481,1741.786959,3696.960892,0.10721861,0.130181347,Maher_AlMuaiqly,Al-Morssalat,29
77040,0.29321587,2178.085383,1781.633542,3893.500135,0.11337457,0.134445717,Maher_AlMuaiqly,Al-Morssalat,29
77041,0.30690113,2060.663233,1717.13869,3687.23674,0.11505288,0.138251247,Maher_AlMuaiqly,Al-Morssalat,29
77042,0.34237635,2219.06206,1799.143186,3955.400954,0.11178906,0.145680589,Maher_AlMuaiqly,Al-Morssalat,29
77043,0.28385752,2006.878543,1729.835609,3806.988884,0.1101303,0.120539817,Maher_AlMuaiqly,Al-Morssalat,29
77044,0.31272802,2353.951927,1899.21308,4135.73978,0.11456463,0.152189013,Maher_AlMuaiqly,Al-Morssalat,29
77045,0.2937164,2209.337316,1800.352569,3894.229874,0.11658349,0.137954005,Maher_AlMuaiqly,Al-Morssalat,29
77046,0.2976633,1952.944738,1712.852831,3573.930948,0.1127552,0.122943546,Maher_AlMuaiqly,Al-Morssalat,29
77047,0.30281404,2221.158405,1811.816599,3887.947819,0.11162353,0.143899557,Maher_AlMuaiqly,Al-Morssalat,29
77048,0.32908916,1950.077695,1677.650164,3633.975535,0.11466361,0.125726809,Maher_AlMuaiqly,Al-Morssalat,29
77049,0.29037324,2207.014749,1839.892642,3896.822536,0.11412995,0.135340481,Maher_AlMuaiqly,Al-Morssalat,29
77050,0.30460513,1937.512425,1779.526769,3671.561364,0.1015737,0.110605923,Maher_AlMuaiqly,Al-Morssalat,29
