filename,chroma_stft,spectral_centroid,spectral_bandwidth,spectral_rolloff,rmse,zero_crossing_rate,name,surah,Juz
041042.mp3,0.22669746,2536.995175,2340.071659,4485.572333,0.2073984,0.114560129,Yasser_Ad-Dussary,Ghafer,24
041043.mp3,0.24259469,2450.598444,2315.216432,4256.53981,0.1960203,0.119712366,Yasser_Ad-Dussary,Ghafer,24
041044.mp3,0.22972187,2337.166287,2222.421219,4126.863712,0.2153452,0.107453182,Yasser_Ad-Dussary,Ghafer,24
041045.mp3,0.24805222,2526.023023,2350.954765,4537.336729,0.18881707,0.114181206,Yasser_Ad-Dussary,Ghafer,24
041046.mp3,0.24866238,2419.806235,2254.26013,4324.466124,0.20586972,0.116431634,Yasser_Ad-Dussary,Ghafer,24
041047.mp3,0.23915127,2444.744467,2289.462915,4376.731868,0.20077631,0.110791847,Yasser_Ad-Dussary,Ghafer,24
041048.mp3,0.23332709,2311.535008,2133.747366,4104.574585,0.20737727,0.101954869,Yasser_Ad-Dussary,Ghafer,24
041049.mp3,0.24858953,2678.393645,2347.135434,4729.538265,0.20847327,0.136528648,Yasser_Ad-Dussary,Ghafer,24
041050.mp3,0.24035136,2520.300371,2358.855769,4480.211866,0.21230783,0.112615334,Yasser_Ad-Dussary,Ghafer,24
041051.mp3,0.2491537,2620.577355,2329.213275,4614.085123,0.20634323,0.130377672,Yasser_Ad-Dussary,Ghafer,24
041052.mp3,0.23233645,2498.84491,2376.522811,4463.736693,0.20615043,0.102723923,Yasser_Ad-Dussary,Ghafer,24
041053.mp3,0.25273442,2690.099436,2409.499971,4812.299636,0.2032136,0.126715479,Yasser_Ad-Dussary,Ghafer,24
041054.mp3,0.2266951,2433.926613,2318.605803,4356.246256,0.21616179,0.099240917,Yasser_Ad-Dussary,Ghafer,24
042001.mp3,0.20946945,2167.788662,2190.900418,4021.929418,0.15832919,0.077668662,Yasser_Ad-Dussary,Al-Shora,25
042002.mp3,0.21786039,2140.466962,2105.15249,4092.80579,0.15251762,0.094234287,Yasser_Ad-Dussary,Al-Shora,25
042003.mp3,0.23871256,2159.00516,2128.823095,4082.766301,0.15138009,0.090794557,Yasser_Ad-Dussary,Al-Shora,25
042004.mp3,0.22857815,2354.991679,2249.151139,4396.298218,0.17292751,0.102581206,Yasser_Ad-Dussary,Al-Shora,25
042005.mp3,0.272458,2257.835692,2191.709752,4219.105349,0.15985873,0.107112174,Yasser_Ad-Dussary,Al-Shora,25
042006.mp3,0.23046264,2256.318395,2156.218104,4100.20417,0.17331615,0.103484363,Yasser_Ad-Dussary,Al-Shora,25
042007.mp3,0.236263,2320.870782,2130.353495,4185.165273,0.17717202,0.114118546,Yasser_Ad-Dussary,Al-Shora,25
042008.mp3,0.25758272,2337.599628,2193.549864,4166.590878,0.18575631,0.10978607,Yasser_Ad-Dussary,Al-Shora,25
042009.mp3,0.23815951,2343.261628,2246.085893,4236.722228,0.18684344,0.104965515,Yasser_Ad-Dussary,Al-Shora,25
042010.mp3,0.25072902,2323.518653,2247.236196,4357.205496,0.18552741,0.103997135,Yasser_Ad-Dussary,Al-Shora,25
042011.mp3,0.2501101,2569.957048,2300.982191,4587.79884,0.17854396,0.123376704,Yasser_Ad-Dussary,Al-Shora,25
042012.mp3,0.26820415,2532.564983,2353.342336,4438.948396,0.17722648,0.119261043,Yasser_Ad-Dussary,Al-Shora,25
042013.mp3,0.24190211,2500.027008,2302.572906,4348.013851,0.20243084,0.114386133,Yasser_Ad-Dussary,Al-Shora,25
042014.mp3,0.23662661,2400.389716,2247.85865,4208.390075,0.20444268,0.110057515,Yasser_Ad-Dussary,Al-Shora,25
042015.mp3,0.25501117,2425.825794,2285.057962,4309.897973,0.19215025,0.11643858,Yasser_Ad-Dussary,Al-Shora,25
042016.mp3,0.24729626,2474.532045,2273.932373,4365.133804,0.19021636,0.112826805,Yasser_Ad-Dussary,Al-Shora,25
042017.mp3,0.25901026,2513.37003,2286.209378,4383.579486,0.17773147,0.117775449,Yasser_Ad-Dussary,Al-Shora,25
042018.mp3,0.24806067,2428.776861,2222.989401,4297.601851,0.18940808,0.115208255,Yasser_Ad-Dussary,Al-Shora,25
042019.mp3,0.23643209,2378.501242,2234.953838,4386.130215,0.20102993,0.10394417,Yasser_Ad-Dussary,Al-Shora,25
042020.mp3,0.24924666,2511.830646,2322.450134,4504.751882,0.19623663,0.117283975,Yasser_Ad-Dussary,Al-Shora,25
042021.mp3,0.25183344,2479.16415,2328.577478,4351.657686,0.19188401,0.109916705,Yasser_Ad-Dussary,Al-Shora,25
042022.mp3,0.24639204,2524.284652,2365.215224,4445.54035,0.19525504,0.116282372,Yasser_Ad-Dussary,Al-Shora,25
042023.mp3,0.25375643,2675.63083,2442.27665,4755.310297,0.19035657,0.126163935,Yasser_Ad-Dussary,Al-Shora,25
042024.mp3,0.24868087,2600.240752,2382.179893,4581.463087,0.18102777,0.114319707,Yasser_Ad-Dussary,Al-Shora,25
042025.mp3,0.26492572,2546.84316,2344.937905,4589.641366,0.17805839,0.117305361,Yasser_Ad-Dussary,Al-Shora,25
